white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
23444,11245,3,lado,32,2,0,30,15,10,60.2,38.6,1.2
23444,11245,3,centro,32,4,0,28,20,12,55.6,43.8,0.6
23444,11245,2,lado,32,6,0,26,16,8,52.6,46.0,1.4
23444,11246,4,centro,32,0,4,28,12,0,77.8,21.6,0.6
23444,11246,4,esquina,32,1,0,31,6,10,69.2,29.4,1.4
23444,11246,3,esquina,32,1,0,31,8,10,68.4,30.8,0.8
23444,11246,2,esquina,32,1,0,31,8,8,67.2,31.4,1.4
23444,11246,4,lado,32,1,0,31,15,10,64.8,33.4,1.8
23444,11246,2,centro,32,4,0,28,20,12,61.4,38.0,0.6
23444,11246,3,lado,32,2,0,30,15,10,60.2,38.6,1.2
23444,11246,3,centro,32,4,0,28,20,12,55.6,43.8,0.6
23444,11246,2,lado,32,6,0,26,16,8,52.6,46.0,1.4
23555,11256,5,centro,32,0,4,28,12,0,77.8,21.6,0.6
23555,11256,5,esquina,32,1,0,31,6,10,69.2,29.4,1.4
23555,11256,3,esquina,32,1,0,31,8,10,68.4,30.8,0.8
23555,11256,2,esquina,32,1,0,31,8,8,67.2,31.4,1.4
23555,11256,5,lado,32,1,0,31,15,10,64.8,33.4,1.8
23555,11256,2,centro,32,4,0,28,20,12,61.4,38.0,0.6
23555,11256,3,lado,32,2,0,30,15,10,60.2,38.6,1.2
23555,11256,3,centro,32,4,0,28,20,12,55.6,43.8,0.6
23555,11256,2,lado,32,6,0,26,16,8,52.6,46.0,1.4
24555,11256,5,centro,32,0,4,28,12,0,77.8,21.6,0.6
24555,11256,5,esquina,32,1,0,31,6,10,69.2,29.4,1.4
24555,11256,4,esquina,32,1,0,31,8,10,68.4,30.8,0.8
24555,11256,2,esquina,32,1,0,31,8,8,67.2,31.4,1.4
24555,11256,5,lado,32,1,0,31,15,10,64.8,33.4,1.8
24555,11256,2,centro,32,4,0,28,20,12,61.4,38.0,0.6
24555,11256,4,lado,32,2,0,30,15,10,60.2,38.6,1.2
24555,11256,4,centro,32,4,0,28,20,12,55.6,43.8,0.6
24555,11256,2,lado,32,6,0,26,16,8,52.6,46.0,1.4
24555,11356,5,centro,32,0,4,28,12,0,76.4,22.8,0.8
24555,11356,5,esquina,32,1,0,31,6,10,68.2,30.4,1.4
24555,11356,4,esquina,32,2,0,30,8,10,66.2,33.2,0.6
24555,11356,2,esquina,32,2,0,30,10,8,64.8,33.6,1.6
24555,11356,5,lado,32,1,0,31,15,10,63.2,35.2,1.6
24555,11356,4,lado,32,2,0,30,15,10,57.2,41.4,1.4
24555,11356,2,centro,32,4,0,28,24,12,56.6,41.6,1.8
24555,11356,4,centro,32,4,0,28,20,12,52.6,46.4,1.0
24555,11356,2,lado,32,7,0,25,16,8,51.0,47.8,1.2
24555,12356,5,centro,40,0,4,36,16,0,76.2,22.8,1.0
24555,12356,5,esquina,40,1,0,39,6,10,69.8,29.0,1.2
24555,12356,2,esquina,40,2,0,38,10,8,66.4,32.2,1.4
24555,12356,4,esquina,40,2,0,38,8,10,66.2,31.6,2.2
24555,12356,2,centro,40,4,0,36,28,12,63.6,34.6,1.8
24555,12356,5,lado,40,1,0,39,18,10,62.6,35.2,2.2
24555,12356,4,centro,40,4,0,36,24,12,58.8,39.2,2.0
24555,12356,4,lado,40,2,0,38,18,10,55.8,42.4,1.8
24555,12356,2,lado,40,11,2,27,19,8,48.0,49.8,2.2
24555,13356,5,centro,32,0,4,28,12,0,74.8,24.4,0.8
24555,13356,4,esquina,32,2,0,30,8,10,66.0,33.0,1.0
24555,13356,5,esquina,32,1,0,31,6,10,65.4,33.8,0.8
24555,13356,2,esquina,32,2,0,30,10,8,61.8,37.2,1.0
24555,13356,5,lado,32,1,2,29,15,10,60.4,37.6,2.0
24555,13356,2,centro,32,4,0,28,24,12,57.6,40.8,1.6
24555,13356,4,lado,32,4,0,28,15,10,55.0,43.6,1.4
24555,13356,4,centro,32,4,0,28,20,12,50.0,48.8,1.2
24555,13356,2,lado,32,8,2,22,16,8,46.6,52.0,1.4
24555,23356,5,centro,32,0,4,28,12,0,73.6,25.8,0.6
24555,23356,4,esquina,32,2,0,30,8,10,63.6,36.0,0.4
24555,23356,5,esquina,32,1,0,31,6,10,62.2,37.2,0.6
24555,23356,5,lado,32,1,2,29,15,10,60.0,38.2,1.8
24555,23356,2,esquina,32,2,0,30,10,8,58.6,40.6,0.8
24555,23356,2,centro,32,4,0,28,24,12,57.0,41.6,1.4
24555,23356,4,lado,32,4,0,28,15,10,51.6,47.2,1.2
24555,23356,4,centro,32,4,0,28,20,12,48.6,50.6,0.8
