white,black,pieza,casilla,respuestas,ganan,tablas,pierden,plies,gana1,gana2,sindef
22345,14556,2,lado,32,16,0,16,8,20.8,79.2,0.0
22345,14556,3,lado,32,16,0,16,8,20.0,80.0,0.0
22345,14556,4,lado,32,17,0,15,8,18.6,81.4,0.0
22345,14566,5,centro,32,16,0,16,10,38.0,62.0,0.0
22345,14566,4,esquina,32,2,0,30,8,37.8,62.2,0.0
22345,14566,3,esquina,32,2,0,30,8,36.6,63.4,0.0
22345,14566,5,esquina,32,3,0,29,8,35.0,64.8,0.2
22345,14566,4,centro,32,16,0,16,10,34.6,65.2,0.2
22345,14566,2,esquina,32,2,0,30,8,33.6,66.4,0.0
22345,14566,3,centro,32,16,0,16,10,29.0,71.0,0.0
22345,14566,2,centro,32,16,0,16,10,25.4,74.6,0.0
22345,14566,5,lado,32,18,1,13,8,19.4,80.6,0.0
22345,14566,3,lado,32,16,0,16,8,18.4,81.6,0.0
22345,14566,2,lado,32,16,0,16,8,17.6,82.4,0.0
22345,14566,4,lado,32,17,0,15,8,16.4,83.6,0.0
22345,15566,5,esquina,24,2,0,22,8,35.0,64.8,0.2
22345,15566,4,esquina,24,2,0,22,8,34.2,65.8,0.0
22345,15566,3,esquina,24,2,0,22,8,34.2,65.8,0.0
22345,15566,5,centro,24,12,0,12,10,33.6,66.4,0.0
22345,15566,2,esquina,24,2,0,22,8,33.6,66.4,0.0
22345,15566,2,centro,24,16,0,8,10,28.6,71.4,0.0
22345,15566,4,centro,24,16,0,8,10,26.2,73.8,0.0
22345,15566,3,centro,24,16,0,8,10,26.2,73.8,0.0
22345,15566,4,lado,24,13,0,11,8,17.6,82.4,0.0
22345,15566,3,lado,24,13,0,11,8,17.6,82.4,0.0
22345,15566,5,lado,24,15,0,9,8,15.8,84.2,0.0
22345,15566,2,lado,24,13,0,11,8,15.6,84.4,0.0
22355,13446,5,centro,32,4,0,28,12,69.0,30.4,0.6
22355,13446,5,esquina,32,0,0,32,0,65.6,33.8,0.6
22355,13446,5,lado,32,0,0,32,0,65.0,33.8,1.2
22355,13446,3,esquina,32,1,0,31,10,65.0,34.0,1.0
22355,13446,2,esquina,32,1,0,31,10,61.6,38.0,0.4
22355,13446,3,centro,32,0,0,32,0,59.8,39.4,0.8
22355,13446,2,centro,32,0,0,32,0,59.4,40.0,0.6
22355,13446,3,lado,32,5,3,24,10,41.2,56.8,2.0
22355,13446,2,lado,32,5,3,24,10,41.2,58.2,0.6
22355,13456,5,centro,40,4,0,36,10,59.4,40.6,0.0
22355,13456,5,esquina,40,2,0,38,10,49.4,49.8,0.8
22355,13456,3,esquina,40,2,0,38,8,49.4,49.6,1.0
22355,13456,2,esquina,40,2,0,38,8,45.4,54.0,0.6
22355,13456,3,centro,40,8,0,32,12,42.0,57.2,0.8
22355,13456,5,lado,40,8,0,32,10,39.8,59.4,0.8
22355,13456,2,centro,40,8,0,32,12,35.6,64.0,0.4
22355,13456,2,lado,40,15,0,25,8,31.4,68.4,0.2
22355,13456,3,lado,40,15,0,25,8,30.2,68.8,1.0
22355,13466,5,centro,32,4,0,28,10,52.2,47.6,0.2
22355,13466,5,esquina,32,1,0,31,10,51.4,48.6,0.0
22355,13466,3,esquina,32,1,0,31,8,49.4,50.6,0.0
22355,13466,2,esquina,32,1,0,31,8,46.8,52.8,0.4
22355,13466,3,centro,32,4,0,28,12,40.4,59.2,0.4
22355,13466,2,centro,32,4,0,28,12,40.2,58.8,1.0
22355,13466,5,lado,32,9,2,21,10,36.2,62.6,1.2
22355,13466,3,lado,32,14,0,18,8,28.8,70.2,1.0
22355,13466,2,lado,32,14,0,18,8,28.8,69.8,1.4
22355,14456,5,centro,32,4,0,28,10,56.2,43.8,0.0
22355,14456,5,esquina,32,2,0,30,10,50.8,49.0,0.2
22355,14456,3,esquina,32,2,0,30,8,48.2,51.8,0.0
22355,14456,2,esquina,32,2,0,30,8,44.6,54.6,0.8
22355,14456,5,lado,32,6,0,26,10,40.4,59.2,0.4
22355,14456,2,centro,32,8,0,24,12,40.4,59.0,0.6
22355,14456,3,centro,32,8,0,24,12,37.4,62.2,0.4
22355,14456,3,lado,32,12,0,20,8,31.6,68.0,0.4
22355,14456,2,lado,32,12,0,20,8,31.2,68.6,0.2
22355,14466,3,esquina,24,1,0,23,8,49.2,50.0,0.8
22355,14466,5,esquina,24,1,0,23,10,48.0,51.2,0.8
22355,14466,2,esquina,24,1,0,23,8,48.0,51.8,0.2
22355,14466,5,centro,24,4,0,20,10,47.6,52.2,0.2
22355,14466,5,lado,24,7,2,15,10,38.2,61.6,0.2
22355,14466,2,centro,24,4,0,20,12,38.0,61.2,0.8
22355,14466,3,centro,24,4,0,20,12,37.8,61.6,0.6
22355,14466,3,lado,24,11,0,13,8,30.0,68.4,1.6
22355,14466,2,lado,24,11,0,13,8,27.6,71.2,1.2
22355,14556,5,centro,32,8,0,24,10,45.0,54.8,0.2
22355,14556,5,esquina,32,2,0,30,8,43.2,56.6,0.2
22355,14556,3,esquina,32,2,0,30,8,40.8,58.8,0.4
22355,14556,2,esquina,32,2,0,30,8,40.6,59.2,0.2
22355,14556,2,centro,32,16,0,16,10,32.0,68.0,0.0
22355,14556,5,lado,32,14,1,17,8,26.0,73.6,0.4
22355,14556,3,lado,32,13,3,16,8,25.2,74.2,0.6
22355,14556,3,centro,32,16,0,16,10,24.8,75.2,0.0
22355,14556,2,lado,32,13,3,16,8,23.2,76.6,0.2
22355,14566,5,centro,32,12,0,20,10,44.0,56.0,0.0
22355,14566,5,esquina,32,2,0,30,8,40.6,59.4,0.0
22355,14566,3,esquina,32,2,0,30,8,39.0,61.0,0.0
22355,14566,2,esquina,32,2,0,30,8,37.2,62.8,0.0
22355,14566,2,centro,32,16,0,16,10,31.0,69.0,0.0
22355,14566,3,centro,32,16,0,16,10,24.2,75.8,0.0
22355,14566,5,lado,32,16,1,15,8,21.6,78.4,0.0
22355,14566,3,lado,32,15,1,16,8,20.8,79.2,0.0
22355,14566,2,lado,32,15,1,16,8,20.0,80.0,0.0
22445,13346,4,centro,32,0,4,28,0,76.0,23.6,0.4
22445,13346,4,esquina,32,0,0,32,0,72.6,27.0,0.4
22445,13346,5,lado,32,0,1,31,0,68.8,30.0,1.2
22445,13346,2,esquina,32,1,0,31,12,66.6,32.8,0.6
22445,13346,5,centro,32,4,0,28,12,65.8,33.4,0.8
22445,13346,5,esquina,32,1,0,31,10,65.4,32.8,1.8
22445,13346,2,centro,32,0,0,32,0,63.8,34.4,1.8
22445,13346,4,lado,32,0,0,32,0,62.2,36.6,1.2
22445,13346,2,lado,32,3,5,24,12,49.2,48.4,2.4
22445,13356,4,esquina,32,2,0,30,10,56.2,42.2,1.6
22445,13356,5,centro,32,4,0,28,12,54.8,45.0,0.2
22445,13356,4,centro,32,8,0,24,12,53.2,46.2,0.6
22445,13356,2,esquina,32,2,0,30,8,51.4,48.2,0.4
22445,13356,5,esquina,32,2,0,30,10,50.0,48.8,1.2
22445,13356,2,centro,32,8,0,24,12,47.6,51.0,1.4
22445,13356,5,lado,32,8,2,22,10,45.4,52.4,2.2
22445,13356,4,lado,32,6,0,26,10,44.6,53.8,1.6
22445,13356,2,lado,32,10,2,20,8,35.0,63.2,1.8
22445,13366,4,esquina,24,1,0,23,10,58.4,41.2,0.4
22445,13366,4,centro,24,4,0,20,12,57.4,42.0,0.6
22445,13366,2,esquina,24,1,0,23,8,56.6,43.0,0.4
22445,13366,5,esquina,24,1,0,23,10,56.4,41.4,2.2
22445,13366,5,centro,24,4,0,20,12,51.6,47.8,0.6
22445,13366,2,centro,24,4,0,20,12,48.2,50.6,1.2
22445,13366,4,lado,24,7,0,17,10,47.0,52.0,1.0
22445,13366,5,lado,24,7,0,17,10,43.6,55.2,1.2
22445,13366,2,lado,24,11,0,13,8,34.8,64.2,1.0
22445,13446,4,centro,32,4,0,28,12,70.4,29.6,0.0
22445,13446,4,esquina,32,0,0,32,0,68.6,30.6,0.8
22445,13446,2,esquina,32,1,0,31,12,64.0,35.8,0.2
22445,13446,5,lado,32,1,0,31,12,61.6,37.0,1.4
22445,13446,2,centro,32,0,0,32,0,60.0,39.4,0.6
22445,13446,5,esquina,32,2,0,30,10,55.4,43.0,1.6
22445,13446,5,centro,32,8,0,24,12,55.2,44.6,0.2
22445,13446,4,lado,32,3,1,28,10,47.8,51.4,0.8
22445,13446,2,lado,32,5,3,24,12,42.6,55.6,1.8
22445,13456,4,esquina,40,2,0,38,8,50.2,48.2,1.6
22445,13456,5,centro,40,12,0,28,10,49.2,50.4,0.4
22445,13456,4,centro,40,8,0,32,10,47.4,51.8,0.8
22445,13456,2,esquina,40,2,0,38,8,47.4,52.4,0.2
22445,13456,5,esquina,40,3,0,37,8,44.6,54.4,1.0
22445,13456,2,centro,40,8,0,32,10,37.8,62.0,0.2
22445,13456,5,lado,40,14,5,21,8,36.4,63.2,0.4
22445,13456,4,lado,40,11,3,26,8,31.2,68.4,0.4
22445,13456,2,lado,40,16,0,24,8,30.4,68.4,1.2
22445,13466,4,esquina,32,1,0,31,8,55.8,44.0,0.2
22445,13466,4,centro,32,4,0,28,10,53.4,46.2,0.4
22445,13466,2,esquina,32,1,0,31,8,51.6,47.4,1.0
22445,13466,5,esquina,32,2,0,30,8,46.2,53.0,0.8
22445,13466,5,centro,32,12,0,20,10,41.8,58.0,0.2
22445,13466,2,centro,32,4,0,28,10,41.0,58.4,0.6
22445,13466,5,lado,32,13,2,17,8,39.8,60.2,0.0
22445,13466,2,lado,32,14,0,18,8,31.4,68.0,0.6
22445,13466,4,lado,32,12,1,19,8,28.8,70.4,0.8
22445,13556,4,esquina,32,2,0,30,8,44.0,55.8,0.2
22445,13556,2,esquina,32,2,0,30,8,41.8,57.8,0.4
22445,13556,5,esquina,32,2,0,30,8,40.0,60.0,0.0
22445,13556,4,centro,32,16,0,16,10,38.2,61.8,0.0
22445,13556,5,centro,32,8,0,24,10,37.8,62.2,0.0
22445,13556,2,centro,32,16,0,16,10,34.8,65.2,0.0
22445,13556,4,lado,32,12,2,18,8,24.2,75.8,0.0
22445,13556,2,lado,32,13,1,18,8,23.4,76.4,0.2
22445,13556,5,lado,32,16,2,14,8,23.2,76.8,0.0
22445,13566,4,esquina,32,2,0,30,8,44.0,56.0,0.0
22445,13566,2,esquina,32,2,0,30,8,41.6,58.4,0.0
22445,13566,5,esquina,32,2,0,30,8,38.4,61.6,0.0
22445,13566,4,centro,32,16,0,16,10,38.4,61.6,0.0
22445,13566,5,centro,32,12,0,20,10,34.6,65.4,0.0
22445,13566,2,centro,32,16,0,16,10,34.0,66.0,0.0
22445,13566,5,lado,32,16,2,14,8,22.8,77.2,0.0
22445,13566,2,lado,32,15,1,16,8,22.0,78.0,0.0
22445,13566,4,lado,32,14,2,16,8,20.4,79.6,0.0
22455,13346,5,centro,32,0,4,28,0,78.4,21.0,0.6
22455,13346,5,lado,32,0,0,32,0,76.2,22.4,1.4
22455,13346,5,esquina,32,0,0,32,0,74.6,25.0,0.4
22455,13346,4,esquina,32,0,0,32,0,73.0,25.4,1.6
22455,13346,4,centro,32,0,0,32,0,70.4,28.6,1.0
22455,13346,2,esquina,32,0,0,32,0,69.4,30.6,0.0
22455,13346,2,centro,32,0,0,32,0,68.2,30.8,1.0
22455,13346,4,lado,32,0,0,32,0,63.8,34.2,2.0
22455,13346,2,lado,32,1,7,24,12,53.4,45.0,1.6
22455,13356,5,centro,32,4,0,28,12,66.6,33.0,0.4
22455,13356,5,esquina,32,2,0,30,10,59.6,39.0,1.4
22455,13356,4,esquina,32,2,0,30,10,58.4,40.6,1.0
22455,13356,2,esquina,32,2,0,30,8,54.6,44.6,0.8
22455,13356,5,lado,32,6,0,26,10,51.2,48.2,0.6
22455,13356,2,centro,32,4,4,24,12,50.2,48.0,1.8
22455,13356,4,lado,32,6,0,26,10,46.6,52.2,1.2
22455,13356,4,centro,32,8,0,24,12,45.0,54.6,0.4
22455,13356,2,lado,32,10,2,20,8,37.4,59.8,2.8
22455,13366,5,esquina,24,1,0,23,10,58.4,41.2,0.4
22455,13366,5,centro,24,4,0,20,12,57.4,42.2,0.4
22455,13366,4,esquina,24,1,0,23,10,56.4,41.6,2.0
22455,13366,2,esquina,24,1,0,23,8,55.6,44.0,0.4
22455,13366,4,centro,24,4,0,20,12,51.6,47.8,0.6
22455,13366,2,centro,24,4,0,20,12,48.0,50.2,1.8
22455,13366,5,lado,24,7,0,17,10,47.2,52.2,0.6
22455,13366,4,lado,24,7,0,17,10,43.4,54.8,1.8
22455,13366,2,lado,24,11,0,13,8,36.8,61.6,1.6
22455,13446,5,centro,32,4,0,28,12,75.4,24.2,0.4
22455,13446,5,esquina,32,0,0,32,0,73.2,25.6,1.2
22455,13446,5,lado,32,0,0,32,0,72.2,26.4,1.4
22455,13446,4,esquina,32,0,0,32,0,71.2,28.2,0.6
22455,13446,4,centro,32,0,0,32,0,69.4,30.2,0.4
22455,13446,2,esquina,32,0,0,32,0,68.2,31.4,0.4
22455,13446,2,centro,32,0,0,32,0,65.4,32.8,1.8
22455,13446,4,lado,32,3,1,28,10,54.6,44.0,1.4
22455,13446,2,lado,32,1,7,24,12,47.8,50.6,1.6
22455,13456,5,centro,40,4,0,36,12,62.2,37.8,0.0
22455,13456,5,esquina,40,2,0,38,10,56.8,41.8,1.4
22455,13456,4,esquina,40,2,0,38,8,55.0,44.2,0.8
22455,13456,2,esquina,40,2,0,38,8,50.4,48.6,1.0
22455,13456,5,lado,40,8,0,32,10,48.0,51.4,0.6
22455,13456,4,centro,40,8,0,32,12,47.0,52.4,0.6
22455,13456,2,centro,40,8,0,32,12,39.8,58.8,1.4
22455,13456,4,lado,40,10,4,26,8,39.2,60.4,0.4
22455,13456,2,lado,40,13,2,25,8,35.4,64.0,0.6
22455,13466,5,esquina,32,1,0,31,10,59.4,40.2,0.4
22455,13466,5,centro,32,4,0,28,10,57.8,42.0,0.2
22455,13466,4,esquina,32,1,0,31,8,52.0,47.8,0.2
22455,13466,2,esquina,32,1,0,31,8,51.2,47.4,1.4
22455,13466,4,centro,32,4,0,28,12,46.2,52.4,1.4
22455,13466,2,centro,32,4,0,28,12,45.8,53.2,1.0
22455,13466,5,lado,32,9,2,21,10,39.0,59.2,1.8
22455,13466,4,lado,32,11,2,19,8,35.8,62.8,1.4
22455,13466,2,lado,32,14,0,18,8,33.6,65.0,1.4
22455,13556,5,centro,32,8,0,24,10,49.4,50.4,0.2
22455,13556,5,esquina,32,2,0,30,8,45.8,54.0,0.2
22455,13556,4,esquina,32,2,0,30,8,43.4,56.0,0.6
22455,13556,2,esquina,32,2,0,30,8,43.0,56.8,0.2
22455,13556,2,centro,32,16,0,16,10,37.2,62.8,0.0
22455,13556,4,centro,32,16,0,16,10,31.8,68.2,0.0
22455,13556,4,lado,32,12,2,18,8,28.2,71.4,0.4
22455,13556,5,lado,32,12,2,18,8,27.0,72.8,0.2
22455,13556,2,lado,32,13,1,18,8,25.2,74.4,0.4
22455,13566,5,centro,32,12,0,20,10,46.2,53.8,0.0
22455,13566,5,esquina,32,2,0,30,8,44.6,55.4,0.0
22455,13566,4,esquina,32,2,0,30,8,41.4,58.6,0.0
22455,13566,2,esquina,32,2,0,30,8,40.6,59.4,0.0
22455,13566,2,centro,32,16,0,16,10,35.6,64.4,0.0
22455,13566,4,centro,32,16,0,16,10,28.8,71.2,0.0
22455,13566,4,lado,32,14,2,16,8,24.4,75.6,0.0
22455,13566,2,lado,32,15,1,16,8,22.6,77.4,0.0
22455,13566,5,lado,32,14,2,16,8,20.2,79.8,0.0
23345,12446,4,centro,32,4,0,28,12,70.6,28.4,1.0
23345,12446,2,esquina,32,1,0,31,10,67.6,32.0,0.4
23345,12446,5,lado,32,1,0,31,12,66.4,32.4,1.2
23345,12446,2,centro,32,4,0,28,14,66.0,33.6,0.4
23345,12446,4,esquina,32,1,0,31,10,65.8,34.0,0.2
23345,12446,3,esquina,32,1,0,31,12,65.6,34.2,0.2
23345,12446,5,centro,32,8,0,24,10,63.4,36.4,0.2
23345,12446,5,esquina,32,2,0,30,10,60.0,39.4,0.6
23345,12446,3,centro,32,4,0,28,14,58.4,41.4,0.2
23345,12446,3,lado,32,3,2,27,12,50.6,48.8,0.6
23345,12446,4,lado,32,3,5,24,10,46.2,52.6,1.2
23345,12446,2,lado,32,7,1,24,10,44.4,54.8,0.8
23345,12456,5,centro,40,12,0,28,10,58.2,41.8,0.0
23345,12456,3,esquina,40,2,0,38,8,52.2,47.4,0.4
23345,12456,2,esquina,40,2,0,38,8,51.8,47.8,0.4
23345,12456,4,esquina,40,2,0,38,8,48.6,50.4,1.0
23345,12456,4,centro,40,8,0,32,10,46.4,52.8,0.8
23345,12456,5,esquina,40,3,0,37,8,43.8,55.0,1.2
23345,12456,2,centro,40,8,0,32,10,43.8,55.6,0.6
23345,12456,5,lado,40,15,4,21,8,42.2,57.2,0.6
23345,12456,3,centro,40,8,0,32,10,41.6,57.8,0.6
23345,12456,3,lado,40,12,1,27,8,35.4,63.4,1.2
23345,12456,4,lado,40,12,1,27,8,32.2,67.2,0.6
23345,12456,2,lado,40,16,0,24,8,30.2,68.2,1.6
23345,12466,2,esquina,32,1,0,31,8,56.8,42.6,0.6
23345,12466,5,centro,32,12,0,20,10,55.0,45.0,0.0
23345,12466,4,esquina,32,1,0,31,8,54.4,45.0,0.6
23345,12466,4,centro,32,4,0,28,10,54.0,45.2,0.8
23345,12466,3,esquina,32,1,0,31,8,51.4,48.0,0.6
23345,12466,5,esquina,32,2,0,30,8,51.2,48.4,0.4
23345,12466,2,centro,32,4,0,28,10,48.6,49.8,1.6
23345,12466,3,centro,32,4,0,28,10,41.6,58.0,0.4
23345,12466,5,lado,32,13,2,17,8,41.4,57.4,1.2
23345,12466,3,lado,32,12,1,19,8,36.6,61.8,1.6
23345,12466,4,lado,32,12,1,19,8,33.6,65.4,1.0
23345,12466,2,lado,32,14,0,18,8,31.4,67.2,1.4
23345,12556,5,centro,32,8,0,24,10,51.0,49.0,0.0
23345,12556,2,esquina,32,2,0,30,8,46.8,53.0,0.2
23345,12556,4,esquina,32,2,0,30,8,45.8,53.8,0.4
23345,12556,5,esquina,32,2,0,30,8,44.4,55.6,0.0
23345,12556,2,centro,32,16,0,16,10,42.8,57.2,0.0
23345,12556,3,esquina,32,2,0,30,8,42.4,57.4,0.2
23345,12556,4,centro,32,16,0,16,10,41.2,58.8,0.0
23345,12556,3,centro,32,16,0,16,10,40.4,59.6,0.0
23345,12556,3,lado,32,12,2,18,8,27.6,72.2,0.2
23345,12556,4,lado,32,12,2,18,8,26.6,73.2,0.2
23345,12556,5,lado,32,16,2,14,8,25.8,74.0,0.2
23345,12556,2,lado,32,13,1,18,8,23.8,75.8,0.4
23345,12566,5,centro,32,12,0,20,10,48.2,51.8,0.0
23345,12566,2,esquina,32,2,0,30,8,46.8,53.2,0.0
23345,12566,4,esquina,32,2,0,30,8,45.2,54.8,0.0
23345,12566,5,esquina,32,2,0,30,8,43.4,56.6,0.0
23345,12566,3,esquina,32,2,0,30,8,41.8,58.2,0.0
23345,12566,2,centro,32,16,0,16,10,41.6,58.4,0.0
23345,12566,4,centro,32,16,0,16,10,40.2,59.8,0.0
23345,12566,3,centro,32,16,0,16,10,36.8,63.2,0.0
23345,12566,3,lado,32,14,2,16,8,25.2,74.8,0.0
23345,12566,5,lado,32,16,2,14,8,23.6,76.4,0.0
23345,12566,4,lado,32,14,2,16,8,23.0,77.0,0.0
23345,12566,2,lado,32,15,1,16,8,21.2,78.8,0.0
23345,14456,5,centro,32,16,0,16,10,44.6,55.4,0.0
23345,14456,4,esquina,32,2,0,30,8,41.6,58.4,0.0
23345,14456,2,esquina,32,2,0,30,8,41.2,58.8,0.0
23345,14456,3,esquina,32,2,0,30,8,40.8,59.2,0.0
23345,14456,4,centro,32,8,0,24,10,38.8,61.2,0.0
23345,14456,5,esquina,32,3,0,29,8,37.4,62.6,0.0
23345,14456,2,centro,32,8,0,24,10,34.2,65.8,0.0
23345,14456,3,centro,32,8,0,24,10,31.4,68.6,0.0
23345,14456,5,lado,32,16,1,15,8,30.0,69.6,0.4
23345,14456,2,lado,32,15,0,17,8,24.6,75.2,0.2
23345,14456,3,lado,32,15,0,17,8,23.4,76.6,0.0
23345,14456,4,lado,32,16,0,16,8,23.0,77.0,0.0
23345,14466,2,esquina,24,1,0,23,8,46.0,54.0,0.0
23345,14466,3,esquina,24,1,0,23,8,44.0,55.8,0.2
23345,14466,5,centro,24,12,0,12,10,43.6,56.4,0.0
23345,14466,4,esquina,24,1,0,23,8,43.4,56.6,0.0
23345,14466,4,centro,24,4,0,20,10,41.8,58.2,0.0
23345,14466,5,esquina,24,2,0,22,8,40.2,59.6,0.2
23345,14466,3,centro,24,4,0,20,10,35.2,64.8,0.0
23345,14466,2,centro,24,4,0,20,10,34.8,65.2,0.0
23345,14466,5,lado,24,12,1,11,8,32.2,67.6,0.2
23345,14466,3,lado,24,11,0,13,8,28.0,72.0,0.0
23345,14466,2,lado,24,11,0,13,8,26.4,73.6,0.0
23345,14466,4,lado,24,12,0,12,8,24.0,76.0,0.0
23345,14556,4,esquina,32,2,0,30,8,39.0,60.8,0.2
23345,14556,2,esquina,32,2,0,30,8,38.6,61.2,0.2
23345,14556,5,centro,32,16,0,16,10,37.2,62.8,0.0
23345,14556,5,esquina,32,3,0,29,8,36.0,64.0,0.0
23345,14556,3,esquina,32,2,0,30,8,35.0,65.0,0.0
23345,14556,4,centro,32,16,0,16,10,33.8,66.2,0.0
23345,14556,2,centro,32,16,0,16,10,29.4,70.6,0.0
23345,14556,3,centro,32,16,0,16,10,25.8,74.2,0.0
23345,14556,5,lado,32,18,1,13,8,21.2,78.8,0.0
23345,14556,3,lado,32,16,0,16,8,20.8,79.2,0.0
23345,14556,2,lado,32,16,0,16,8,20.0,80.0,0.0
23345,14556,4,lado,32,17,0,15,8,19.4,80.6,0.0
23345,14566,5,centro,32,16,0,16,10,37.4,62.6,0.0
23345,14566,4,esquina,32,2,0,30,8,36.8,63.2,0.0
23345,14566,2,esquina,32,2,0,30,8,36.6,63.4,0.0
23345,14566,5,esquina,32,3,0,29,8,34.2,65.6,0.2
23345,14566,4,centro,32,16,0,16,10,34.2,65.8,0.0
23345,14566,3,esquina,32,2,0,30,8,33.6,66.4,0.0
23345,14566,2,centro,32,16,0,16,10,29.0,71.0,0.0
23345,14566,3,centro,32,16,0,16,10,25.4,74.6,0.0
23345,14566,5,lado,32,18,1,13,8,20.2,79.8,0.0
23345,14566,2,lado,32,16,0,16,8,18.4,81.6,0.0
23345,14566,3,lado,32,16,0,16,8,17.6,82.4,0.0
23345,14566,4,lado,32,17,0,15,8,17.2,82.8,0.0
23345,15566,5,esquina,24,2,0,22,8,35.2,64.8,0.0
23345,15566,4,esquina,24,2,0,22,8,34.8,65.2,0.0
23345,15566,2,esquina,24,2,0,22,8,34.2,65.8,0.0
23345,15566,3,esquina,24,2,0,22,8,33.6,66.4,0.0
23345,15566,5,centro,24,12,0,12,10,33.2,66.8,0.0
23345,15566,3,centro,24,16,0,8,10,28.6,71.4,0.0
23345,15566,2,centro,24,16,0,8,10,26.2,73.8,0.0
23345,15566,4,centro,24,16,0,8,10,25.8,74.2,0.0
23345,15566,2,lado,24,13,0,11,8,17.6,82.4,0.0
23345,15566,4,lado,24,13,0,11,8,16.4,83.6,0.0
23345,15566,5,lado,24,15,0,9,8,15.6,84.4,0.0
23345,15566,3,lado,24,13,0,11,8,15.6,84.4,0.0
23355,12446,5,esquina,32,0,0,32,0,74.4,25.4,0.2
23355,12446,5,centro,32,4,0,28,12,73.4,25.6,1.0
23355,12446,5,lado,32,0,0,32,0,71.8,26.4,1.8
23355,12446,2,esquina,32,1,0,31,12,71.0,28.2,0.8
23355,12446,3,esquina,32,1,0,31,12,69.6,29.0,1.4
23355,12446,3,centro,32,0,0,32,0,67.8,30.2,2.0
23355,12446,2,centro,32,0,0,32,0,64.6,34.6,0.8
23355,12446,3,lado,32,1,3,28,12,54.0,44.8,1.2
23355,12446,2,lado,32,3,5,24,10,47.6,51.0,1.4
23355,12456,5,centro,40,4,0,36,10,63.0,36.6,0.4
23355,12456,5,esquina,40,2,0,38,10,56.2,42.8,1.0
23355,12456,3,esquina,40,2,0,38,8,56.2,42.0,1.8
23355,12456,2,esquina,40,2,0,38,8,55.0,43.6,1.4
23355,12456,2,centro,40,8,0,32,12,49.6,48.8,1.6
23355,12456,5,lado,40,8,0,32,10,48.2,50.2,1.6
23355,12456,3,centro,40,8,0,32,12,46.2,52.4,1.4
23355,12456,3,lado,40,10,2,28,8,41.6,57.4,1.0
23355,12456,2,lado,40,13,2,25,8,35.8,62.6,1.6
23355,12466,5,esquina,32,1,0,31,10,59.8,39.6,0.6
23355,12466,5,centro,32,4,0,28,10,58.2,41.4,0.4
23355,12466,2,esquina,32,1,0,31,8,55.6,43.8,0.6
23355,12466,3,esquina,32,1,0,31,8,55.2,42.8,2.0
23355,12466,3,centro,32,4,0,28,12,51.4,46.8,1.8
23355,12466,2,centro,32,4,0,28,12,46.8,51.6,1.6
23355,12466,5,lado,32,9,2,21,10,45.6,52.8,1.6
23355,12466,3,lado,32,12,1,19,8,40.0,57.0,3.0
23355,12466,2,lado,32,14,0,18,8,34.0,64.4,1.6
23355,14456,5,centro,32,4,0,28,10,56.0,44.0,0.0
23355,14456,5,esquina,32,2,0,30,10,50.0,50.0,0.0
23355,14456,2,esquina,32,2,0,30,8,48.2,51.8,0.0
23355,14456,3,esquina,32,2,0,30,8,44.6,54.6,0.8
23355,14456,5,lado,32,6,0,26,10,41.0,58.2,0.8
23355,14456,3,centro,32,8,0,24,12,40.4,58.8,0.8
23355,14456,2,centro,32,8,0,24,12,37.4,62.4,0.2
23355,14456,2,lado,32,12,0,20,8,31.8,68.0,0.2
23355,14456,3,lado,32,12,0,20,8,31.2,68.6,0.2
23355,14466,2,esquina,24,1,0,23,8,49.0,50.0,1.0
23355,14466,3,esquina,24,1,0,23,8,48.0,51.8,0.2
23355,14466,5,centro,24,4,0,20,10,47.8,52.0,0.2
23355,14466,5,esquina,24,1,0,23,10,47.8,51.6,0.6
23355,14466,3,centro,24,4,0,20,12,38.0,61.2,0.8
23355,14466,5,lado,24,7,2,15,10,37.8,61.8,0.4
23355,14466,2,centro,24,4,0,20,12,37.8,61.6,0.6
23355,14466,2,lado,24,11,0,13,8,30.2,68.4,1.4
23355,14466,3,lado,24,11,0,13,8,27.6,71.2,1.2
23355,14556,5,centro,32,8,0,24,10,45.2,54.4,0.4
23355,14556,5,esquina,32,2,0,30,8,42.8,57.0,0.2
23355,14556,2,esquina,32,2,0,30,8,40.8,58.8,0.4
23355,14556,3,esquina,32,2,0,30,8,40.6,59.2,0.2
23355,14556,3,centro,32,16,0,16,10,32.0,68.0,0.0
23355,14556,5,lado,32,14,1,17,8,26.6,73.2,0.2
23355,14556,2,lado,32,13,3,16,8,25.2,74.2,0.6
23355,14556,2,centro,32,16,0,16,10,24.8,75.2,0.0
23355,14556,3,lado,32,13,3,16,8,23.2,76.6,0.2
23355,14566,5,centro,32,12,0,20,10,43.2,56.8,0.0
23355,14566,5,esquina,32,2,0,30,8,39.8,60.2,0.0
23355,14566,2,esquina,32,2,0,30,8,39.0,61.0,0.0
23355,14566,3,esquina,32,2,0,30,8,37.2,62.8,0.0
23355,14566,3,centro,32,16,0,16,10,31.0,69.0,0.0
23355,14566,2,centro,32,16,0,16,10,24.2,75.8,0.0
23355,14566,5,lado,32,16,1,15,8,22.2,77.8,0.0
23355,14566,2,lado,32,15,1,16,8,20.8,79.2,0.0
23355,14566,3,lado,32,15,1,16,8,20.0,80.0,0.0
23445,12346,4,esquina,40,0,0,40,0,79.2,20.2,0.6
