white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
12344,12355,3,esquina,28,1,6,21,10,14,29.5,68.8,1.8
12344,12355,2,esquina,28,1,7,20,12,14,29.0,70.0,1.0
12344,12355,1,esquina,28,1,7,20,14,14,23.2,75.2,1.5
12444,11255,4,lado,21,0,5,16,21,0,47.5,48.5,4.0
12444,11255,2,lado,21,4,1,16,21,14,44.5,52.0,3.5
12444,11255,1,lado,21,4,3,14,21,14,44.5,53.5,2.0
12444,11255,4,esquina,21,0,4,17,9,0,36.5,60.0,3.5
12444,11255,2,esquina,21,0,6,15,9,0,33.5,64.5,2.0
12444,11255,1,esquina,21,0,7,14,11,0,29.8,67.8,2.5
12444,11355,4,lado,21,0,5,16,21,0,46.0,50.0,4.0
12444,11355,2,lado,21,4,3,14,21,14,45.8,52.5,1.8
12444,11355,1,lado,21,4,3,14,21,14,45.5,52.8,1.8
12444,11355,4,esquina,21,0,5,16,9,0,38.0,59.5,2.5
12444,11355,2,esquina,21,0,6,15,11,0,30.0,66.5,3.5
12444,11355,1,esquina,21,0,7,14,11,0,30.0,68.0,2.0
13334,12345,4,lado,35,7,4,24,33,14,42.8,56.5,0.8
13334,12345,3,lado,35,7,0,28,35,14,37.2,59.8,3.0
13334,12345,1,lado,35,9,2,24,35,12,34.0,64.5,1.5
13334,12345,4,esquina,35,3,4,28,15,12,26.2,72.2,1.5
13334,12345,3,esquina,35,1,4,30,11,14,21.5,76.2,2.2
13334,12345,1,esquina,35,4,5,26,15,14,21.0,76.8,2.2
13334,12355,3,lado,28,5,0,23,28,14,42.0,56.8,1.2
13334,12355,4,lado,28,5,2,21,28,12,39.8,57.8,2.5
13334,12355,1,lado,28,7,2,19,28,12,36.2,62.2,1.5
13334,12355,3,esquina,28,3,4,21,10,12,27.0,72.0,1.0
13334,12355,1,esquina,28,3,7,18,14,12,26.8,71.8,1.5
13334,12355,4,esquina,28,3,4,21,10,12,21.0,78.2,0.8
13334,22245,3,lado,21,0,4,17,21,0,47.2,48.2,4.5
13334,22245,4,esquina,21,0,4,17,13,0,42.5,54.0,3.5
13334,22245,3,esquina,21,0,0,21,9,0,41.5,55.5,3.0
13334,22245,4,lado,21,0,6,15,19,0,40.0,56.8,3.2
13334,22245,1,lado,21,0,9,12,21,0,39.8,58.2,2.0
13334,22245,1,esquina,21,0,3,18,11,0,25.8,68.8,5.5
13344,13355,4,lado,21,2,3,16,21,14,38.5,60.2,1.2
13344,13355,1,lado,21,4,3,14,21,14,38.0,61.5,0.5
13344,13355,3,lado,21,4,1,16,21,14,37.0,62.2,0.8
13344,13355,4,esquina,21,0,5,16,9,0,30.5,68.5,1.0
13344,13355,3,esquina,21,1,6,14,9,14,27.0,72.0,1.0
13344,13355,1,esquina,21,1,6,14,11,14,24.2,74.8,1.0
13344,22355,4,lado,21,2,3,16,21,14,41.8,57.2,1.0
13344,22355,3,lado,21,4,1,16,21,14,39.8,59.0,1.2
13344,22355,1,lado,21,4,5,12,21,14,36.5,62.0,1.5
13344,22355,4,esquina,21,0,4,17,9,0,31.5,66.0,2.5
13344,22355,3,esquina,21,0,6,15,9,0,31.2,66.2,2.5
13344,22355,1,esquina,21,1,6,14,13,14,24.0,74.8,1.2
13444,11355,4,lado,21,0,5,16,21,0,47.5,48.5,4.0
13444,11355,3,lado,21,4,1,16,21,14,44.5,52.0,3.5
13444,11355,1,lado,21,4,3,14,21,14,44.5,53.5,2.0
13444,11355,4,esquina,21,0,4,17,9,0,36.5,60.0,3.5
13444,11355,3,esquina,21,0,6,15,9,0,33.5,64.5,2.0
13444,11355,1,esquina,21,0,7,14,11,0,29.8,67.8,2.5
13444,22355,4,lado,21,0,5,16,21,0,44.8,52.2,3.0
13444,22355,3,lado,21,4,1,16,21,14,43.8,52.2,4.0
13444,22355,1,lado,21,4,5,12,21,14,40.5,58.5,1.0
13444,22355,4,esquina,21,0,4,17,9,0,37.0,60.2,2.8
13444,22355,3,esquina,21,0,6,15,9,0,35.0,62.2,2.8
13444,22355,1,esquina,21,0,7,14,13,0,25.2,72.8,2.0
22334,11355,4,lado,21,5,2,14,21,12,42.2,56.2,1.5
22334,11355,3,lado,21,5,0,16,21,14,38.0,60.0,2.0
22334,11355,2,lado,21,7,0,14,21,12,35.2,63.5,1.2
22334,11355,3,esquina,21,3,3,15,9,12,28.5,70.0,1.5
22334,11355,4,esquina,21,3,3,15,9,12,25.0,74.2,0.8
22334,11355,2,esquina,21,3,5,13,11,12,22.8,75.5,1.8
22344,11355,4,lado,21,2,3,16,21,14,47.0,50.5,2.5
22344,11355,3,lado,21,4,1,16,21,14,45.8,51.2,3.0
22344,11355,2,lado,21,4,3,14,21,14,40.0,58.5,1.5
22344,11355,4,esquina,21,0,5,16,9,0,40.0,57.0,3.0
22344,11355,3,esquina,21,0,6,15,9,0,36.8,59.5,3.8
22344,11355,2,esquina,21,0,6,15,11,0,29.2,68.0,2.8
22344,12355,4,lado,28,4,1,23,28,14,47.8,50.5,1.8
22344,12355,3,lado,28,4,1,23,28,14,45.5,52.2,2.2
22344,12355,2,lado,28,4,3,21,28,14,44.0,55.2,0.8
22344,12355,4,esquina,28,2,4,22,10,14,36.5,61.8,1.8
22344,12355,2,esquina,28,1,7,20,12,14,30.0,69.0,1.0
22344,12355,3,esquina,28,1,6,21,10,14,29.2,68.2,2.5
23334,12345,4,lado,35,7,4,24,33,14,45.5,52.2,2.2
23334,12345,3,lado,35,7,0,28,35,14,40.0,58.0,2.0
23334,12345,2,lado,35,9,0,26,35,12,39.0,60.2,0.8
23334,12345,4,esquina,35,3,4,28,15,12,25.8,73.2,1.0
23334,12345,2,esquina,35,4,5,26,13,14,23.8,71.5,4.8
23334,12345,3,esquina,35,1,4,30,11,14,20.8,76.8,2.5
23334,12355,4,lado,28,5,2,21,28,12,43.8,53.8,2.5
23334,12355,3,lado,28,5,0,23,28,14,43.8,55.2,1.0
23334,12355,2,lado,28,7,0,21,28,12,38.2,60.5,1.2
23334,12355,2,esquina,28,3,7,18,12,12,27.5,69.8,2.8
23334,12355,3,esquina,28,3,4,21,10,12,25.5,73.0,1.5
23334,12355,4,esquina,28,3,4,21,10,12,19.8,79.5,0.8
23344,23355,4,lado,21,2,3,16,21,14,38.5,60.2,1.2
23344,23355,2,lado,21,4,3,14,21,14,38.0,61.5,0.5
23344,23355,3,lado,21,4,1,16,21,14,37.0,62.2,0.8
23344,23355,4,esquina,21,0,5,16,9,0,30.5,68.5,1.0
23344,23355,3,esquina,21,1,6,14,9,14,27.0,72.0,1.0
23344,23355,2,esquina,21,1,6,14,11,14,24.2,74.8,1.0
23444,22355,4,lado,21,0,5,16,21,0,47.5,48.5,4.0
23444,22355,3,lado,21,4,1,16,21,14,44.5,52.0,3.5
23444,22355,2,lado,21,4,3,14,21,14,44.5,53.5,2.0
23444,22355,4,esquina,21,0,4,17,9,0,36.5,60.0,3.5
23444,22355,3,esquina,21,0,6,15,9,0,33.5,64.5,2.0
23444,22355,2,esquina,21,0,7,14,11,0,29.8,67.8,2.5
33333,11144,3,lado,14,0,5,9,14,0,46.8,42.0,11.2
33333,11144,3,esquina,14,0,4,10,8,0,46.8,39.8,13.5
33333,11155,3,lado,14,0,5,9,14,0,46.8,42.0,11.2
33333,11155,3,esquina,14,0,4,10,8,0,46.8,39.8,13.5
33333,22244,3,lado,14,0,5,9,14,0,46.8,42.0,11.2
33333,22244,3,esquina,14,0,4,10,8,0,46.8,39.8,13.5
33333,22255,3,lado,14,0,5,9,14,0,46.8,42.0,11.2
33333,22255,3,esquina,14,0,4,10,8,0,46.8,39.8,13.5
44444,11155,4,lado,14,0,5,9,14,0,46.8,42.0,11.2
44444,11155,4,esquina,14,0,4,10,8,0,46.8,39.8,13.5
44444,22255,4,lado,14,0,5,9,14,0,46.8,42.0,11.2
44444,22255,4,esquina,14,0,4,10,8,0,46.8,39.8,13.5
