white,black,white_sum,black_sum,verdict,plies,nodes,ms
3444,11122,15,7,white,7,5418,6
3444,111224,15,11,white,7,14241,8
3444,111225,15,12,white,13,274543,500
3444,11124,15,9,white,7,12694,15
3444,111245,15,14,black,12,462118,699
3444,11125,15,10,white,13,225403,410
3444,1114,15,7,white,7,8000,11
3444,11145,15,12,black,12,227142,263
3444,1115,15,8,white,12,98698,143
3444,1122,15,6,white,7,5298,6
3444,11224,15,10,white,7,14041,16
3444,112245,15,15,black,12,496209,494
3444,11225,15,11,white,13,241538,308
3444,1124,15,8,white,7,12494,15
3444,11245,15,13,black,12,401395,408
3444,1125,15,9,white,12,177837,284
3444,1145,15,11,black,18,2447373,2299
3444,1224,15,9,white,7,12630,14
3444,12245,15,14,black,12,363496,485
3444,1225,15,10,white,12,171829,320
3444,1245,15,12,black,18,4137187,3461
3444,2245,15,13,black,18,2447373,2733
