white,black,white_sum,black_sum,verdict,plies,nodes,ms
1245,11235,12,12,white,7,73858,140
1245,11236,12,13,white,13,2302866,3720
1245,11244,12,12,white,7,39106,69
1245,11246,12,14,black,14,3636387,5194
1245,11255,12,14,black,16,4475058,7434
1245,11266,12,16,black,10,687259,1734
1245,11346,12,15,black,14,4085968,5042
1245,11355,12,15,black,16,4909270,6449
1245,11356,12,16,black,10,701450,848
1245,11366,12,17,black,10,695516,1203
1245,11466,12,18,black,10,538933,714
1245,12235,12,13,white,7,74976,121
1245,12236,12,14,white,13,2196293,2495
1245,12246,12,15,black,14,3275207,3715
1245,12346,12,16,black,14,5501933,5524
1245,12355,12,16,black,14,4431268,5481
1245,12366,12,18,black,10,954441,934
1245,12466,12,19,black,10,762852,988
1245,13346,12,17,black,14,3982014,4572
1245,13466,12,20,black,10,781060,1063
1245,22235,12,14,white,7,54263,72
1245,22236,12,15,white,13,1259649,1553
1245,22246,12,16,black,14,1816999,2122
1245,22346,12,17,black,14,3367837,3584
1245,22355,12,17,black,14,2732019,2856
1245,22366,12,19,black,10,662838,730
1245,22466,12,20,black,10,525861,1036
1245,23346,12,18,black,14,3370752,3626
1245,23466,12,21,black,10,766498,804
1245,33346,12,19,black,14,2265667,2951
1245,33466,12,22,black,10,561230,595
1246,11124,13,9,white,7,36195,45
1246,11125,13,10,white,7,52488,60
1246,11126,13,11,white,7,52470,85
1246,11135,13,11,white,7,53114,56
1246,11136,13,12,white,7,52386,56
1246,11146,13,13,white,7,50859,64
1246,11235,13,12,white,7,74159,82
1246,11236,13,13,white,7,73858,119
1246,11244,13,12,white,7,39106,45
1246,11246,13,14,white,9,290325,435
1246,11255,13,14,white,9,130131,238
1246,11266,13,16,black,16,4475058,4740
1246,11346,13,15,white,9,304454,644
1246,11355,13,15,white,9,131977,306
1246,11356,13,16,black,18,14945249,17159
1246,11366,13,17,black,16,4909270,6964
1246,11466,13,18,black,12,1454839,2538
1246,12235,13,13,white,7,75838,165
1246,12236,13,14,white,7,74976,179
1246,12246,13,15,white,9,284769,557
1246,12346,13,16,white,9,414410,1041
1246,12355,13,16,white,9,180475,223
1246,12366,13,18,black,14,4431268,5578
1246,12466,13,19,black,12,2034837,2910
1246,13346,13,17,white,9,317779,326
1246,13466,13,20,black,12,2130257,2977
1246,22235,13,14,white,7,55185,120
1246,22236,13,15,white,7,54263,308
1246,22246,13,16,white,9,194372,638
1246,22346,13,17,white,9,305781,655
1246,22355,13,17,white,9,133290,284
1246,22366,13,19,black,14,2732019,3568
1246,22466,13,20,black,12,1319236,1701
1246,23346,13,18,white,9,310561,1267
1246,23466,13,21,black,12,2020388,3048
1246,33346,13,19,white,9,223214,414
1246,33466,13,22,black,12,1483153,1496
1333,11124,10,9,white,13,269810,821
1333,11125,10,10,white,13,269810,521
1333,11126,10,11,white,13,269810,1208
1333,11135,10,11,black,12,176605,607
1333,11136,10,12,black,12,176605,487
1333,11146,10,13,black,10,108660,291
1333,11235,10,12,black,10,147838,369
1333,11236,10,13,black,10,147838,744
1333,11244,10,12,black,10,157377,266
1333,11246,10,14,black,10,193477,376
1333,11255,10,14,black,10,157377,433
1333,11266,10,16,black,10,157377,204
1333,11346,10,15,black,10,105338,273
1333,11355,10,15,black,10,77673,183
1333,11356,10,16,black,10,105338,323
1333,11366,10,17,black,10,77673,260
1333,11466,10,18,black,10,107126,266
1333,12235,10,13,black,10,150081,423
1333,12236,10,14,black,10,150081,496
1333,12246,10,15,black,10,191778,434
1333,12346,10,16,black,10,177600,363
1333,12355,10,16,black,10,125012,306
1333,12366,10,18,black,10,125012,264
1333,12466,10,19,black,10,166841,339
1333,13346,10,17,black,10,82186,268
1333,13466,10,20,black,10,77322,145
1333,22235,10,14,black,10,90353,169
1333,22236,10,15,black,10,90353,132
1333,22246,10,16,black,10,120405,262
1333,22346,10,17,black,10,118660,281
1333,22355,10,17,black,10,86422,365
1333,22366,10,19,black,10,86422,206
1333,22466,10,20,black,10,119115,293
1333,23346,10,18,black,10,86569,157
1333,23466,10,21,black,10,82142,170
1333,33346,10,19,black,10,27142,63
1333,33466,10,22,black,10,28421,46
1334,11124,11,9,white,7,31232,69
1334,11125,11,10,white,13,580556,979
1334,11126,11,11,white,13,580556,1113
1334,11135,11,11,black,20,4252979,6673
1334,11136,11,12,black,20,4252979,7185
1334,11146,11,13,black,10,226741,522
1334,11235,11,12,black,16,3361652,5330
1334,11236,11,13,black,16,3361652,4746
1334,11244,11,12,white,7,34819,106
1334,11246,11,14,black,10,377104,658
1334,11255,11,14,black,10,365623,1572
1334,11266,11,16,black,10,365623,664
1334,11346,11,15,black,10,373205,818
1334,11355,11,15,black,10,295377,698
1334,11356,11,16,black,10,353392,528
1334,11366,11,17,black,10,295377,475
1334,11466,11,18,black,10,245324,400
1334,12235,11,13,black,16,3555434,5567
1334,12236,11,14,black,16,3555434,6360
1334,12246,11,15,black,10,375006,726
1334,12346,11,16,black,10,560645,657
1334,12355,11,16,black,10,433495,625
1334,12366,11,18,black,10,433495,456
1334,12466,11,19,black,10,365222,618
1334,13346,11,17,black,10,349551,892
1334,13466,11,20,black,10,318738,522
1334,22235,11,14,black,16,2400173,3810
1334,22236,11,15,black,16,2400173,3660
1334,22246,11,16,black,10,252137,565
1334,22346,11,17,black,10,413480,820
1334,22355,11,17,black,10,326453,785
1334,22366,11,19,black,10,326453,704
1334,22466,11,20,black,10,271026,776
1334,23346,11,18,black,10,365840,665
1334,23466,11,21,black,10,338704,761
1334,33346,11,19,black,10,177934,1211
1334,33466,11,22,black,10,184511,400
1335,11124,12,9,white,7,31514,40
1335,11125,12,10,white,7,31232,40
1335,11126,12,11,white,13,580556,847
1335,11135,12,11,white,7,30146,39
1335,11136,12,12,black,20,4252979,6309
1335,11146,12,13,black,14,1288994,2041
1335,11235,12,12,white,7,43454,53
1335,11236,12,13,black,16,3361652,5071
1335,11244,12,12,white,7,34495,85
1335,11246,12,14,black,14,2947065,4210
1335,11255,12,14,white,7,34819,81
1335,11266,12,16,black,10,365623,705
1335,11346,12,15,black,12,927713,1721
1335,11355,12,15,black,12,776039,1184
1335,11356,12,16,black,10,373205,1076
1335,11366,12,17,black,10,295377,547
1335,11466,12,18,black,10,296738,498
1335,12235,12,13,white,7,44480,599
1335,12236,12,14,black,16,3555434,4662
1335,12246,12,15,black,14,3015933,4071
1335,12346,12,16,black,12,1496749,2369
1335,12355,12,16,black,12,1221154,1744
1335,12366,12,18,black,10,433495,843
1335,12466,12,19,black,10,446616,758
1335,13346,12,17,black,12,779948,1038
1335,13466,12,20,black,10,380055,381
1335,22235,12,14,white,7,31439,44
1335,22236,12,15,black,16,2400173,3569
1335,22246,12,16,black,14,1964475,3065
1335,22346,12,17,black,12,1115432,1872
1335,22355,12,17,black,12,915914,2440
1335,22366,12,19,black,10,326453,992
1335,22466,12,20,black,10,329470,575
1335,23346,12,18,black,12,852377,1733
1335,23466,12,21,black,10,401050,648
1335,33346,12,19,black,12,330535,516
1335,33466,12,22,black,10,226287,390
1345,11124,13,9,white,7,36292,76
1345,11125,13,10,white,7,52833,81
1345,11126,13,11,white,13,985683,1502
1345,11135,13,11,white,7,52470,65
1345,11136,13,12,white,13,1017894,1847
1345,11146,13,13,black,20,10833388,16917
1345,11235,13,12,white,7,73058,140
1345,11236,13,13,white,13,1781767,2781
1345,11244,13,12,white,7,39313,83
1345,11246,13,14,black,16,7625943,11297
