white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
13444,33335,1,lado,10,2,8,0,10,8,39.7,58.9,1.4
13444,33335,3,lado,10,1,8,1,10,8,39.1,59.9,1.0
22335,13344,5,lado,15,0,2,13,15,0,53.9,45.3,0.8
22335,13344,3,lado,15,1,0,14,14,12,51.7,47.3,1.0
22335,13344,2,lado,15,2,0,13,14,12,49.0,49.5,1.5
22335,13444,5,lado,15,0,2,13,15,0,51.6,47.6,0.8
22335,13444,3,lado,15,1,0,14,14,12,50.1,49.1,0.8
22335,13444,2,lado,15,2,0,13,14,12,48.3,50.3,1.4
22335,14444,5,lado,10,0,2,8,10,0,48.0,51.1,0.9
22335,14444,2,lado,10,1,0,9,9,12,43.8,55.3,0.9
22335,14444,3,lado,10,1,0,9,9,12,42.5,56.1,1.4
22444,33335,4,lado,10,1,6,3,10,14,47.3,47.5,5.2
22444,33335,2,lado,10,2,8,0,10,8,36.2,60.8,3.0
23335,13444,5,lado,15,0,2,13,15,0,51.7,47.5,0.8
23335,13444,3,lado,15,1,0,14,14,12,51.5,47.7,0.8
23335,13444,2,lado,15,2,0,13,14,12,50.4,48.3,1.3
23335,14444,5,lado,10,0,2,8,10,0,47.5,51.0,1.5
23335,14444,2,lado,10,1,0,9,9,12,45.7,52.1,2.2
23335,14444,3,lado,10,1,0,9,9,12,43.8,55.2,1.0
23335,23444,5,lado,15,0,2,13,15,0,51.7,47.6,0.7
23335,23444,3,lado,15,1,0,14,14,12,51.7,47.8,0.5
23335,23444,2,lado,15,2,0,13,15,12,51.1,48.1,0.8
23335,24444,5,lado,10,0,2,8,10,0,47.1,51.8,1.1
23335,24444,2,lado,10,1,0,9,10,12,45.4,53.9,0.7
23335,24444,3,lado,10,1,0,9,9,12,43.8,55.4,0.8
23335,33344,5,lado,10,0,2,8,10,0,45.2,54.7,0.1
23335,33344,2,lado,10,2,0,8,10,12,44.9,55.1,0.0
23335,33344,3,lado,10,1,0,9,10,12,42.0,58.0,0.0
23335,33444,2,lado,10,2,0,8,10,12,44.8,55.2,0.0
23335,33444,5,lado,10,0,2,8,10,0,44.4,55.4,0.2
23335,33444,3,lado,10,1,0,9,10,12,41.5,58.5,0.0
23444,33335,4,lado,10,1,6,3,10,14,51.5,46.7,1.8
23444,33335,2,lado,10,2,8,0,10,8,39.7,58.9,1.4
23444,33335,3,lado,10,1,8,1,10,8,39.1,59.9,1.0
33335,13444,3,lado,15,1,0,14,14,12,53.9,45.0,1.1
33335,13444,5,lado,15,0,2,13,15,0,50.3,48.5,1.2
33335,14444,3,lado,10,1,0,9,9,12,45.8,51.6,2.6
33335,14444,5,lado,10,0,2,8,10,0,43.9,55.1,1.0
33335,23444,3,lado,15,1,0,14,14,12,53.9,45.0,1.1
33335,23444,5,lado,15,0,2,13,15,0,50.3,48.5,1.2
33335,24444,3,lado,10,1,0,9,9,12,45.8,51.6,2.6
33335,24444,5,lado,10,0,2,8,10,0,43.9,55.1,1.0
33335,33344,3,lado,10,1,0,9,10,12,46.7,53.3,0.0
33335,33344,5,lado,10,0,2,8,10,0,46.2,53.8,0.0
33335,33444,3,lado,10,1,0,9,10,12,46.3,53.7,0.0
33335,33444,5,lado,10,0,2,8,10,0,44.4,55.5,0.1
33335,34444,3,lado,10,1,0,9,10,12,42.4,57.6,0.0
33335,34444,5,lado,10,0,2,8,10,0,40.9,59.1,0.0
33355,44445,5,lado,10,0,1,9,9,0,55.6,40.8,3.6
33355,44445,3,lado,10,2,2,6,10,8,47.5,51.6,0.9
